rownames(TME)	B_cells_naive_CIBERSORT	Plasma_cells_CIBERSORT	T_cells_CD8_CIBERSORT	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_activated_CIBERSORT	T_cells_follicular_helper_CIBERSORT	T_cells_regulatory_.Tregs._CIBERSORT	NK_cells_resting_CIBERSORT	NK_cells_activated_CIBERSORT	Monocytes_CIBERSORT	Macrophages_M0_CIBERSORT	Macrophages_M1_CIBERSORT	Macrophages_M2_CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_activated_CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_activated_CIBERSORT	Neutrophils_CIBERSORT
TCGA.BP.5177.01A	TCGA.BP.5177.01A	0.0457578583404025	0.0280214769795848	0.136850115522339	0.181084546812496	0	0	0.0355763550351201	0.0346340493319805	0.0954047451276467	0.0298547967373783	0.121693721213822	0.131141348137647	0.0690365655048338	0.00342349967074252	0	0.0875209215860065	0	0
TCGA.BP.5198.01A	TCGA.BP.5198.01A	0.041955666775142	0.0599481994146932	0.0950231353093285	0.246817799236586	0.0261879100732797	0	0	0.0293051717014927	0	0	0.227383085990417	0.0338164037107365	0.215387958197255	0	0	0.0117967505323207	0	0.0123779190587485
TCGA.CJ.4644.01A	TCGA.CJ.4644.01A	0.0172862006328434	0.0242168909983695	0.41262765778059	0.00140679921826293	0	0	0.0071314326215687	0	0.0471931754580375	0.141863397665961	0	0.119068375497375	0.185916577987493	0	0	0.0432894921394987	0	0
TCGA.CJ.4899.01A	TCGA.CJ.4899.01A	0.0359806048762067	0.018247400025698	0.0585511554128981	0.231428357377286	0	0	0	0.0208517096961102	0.0302688051608672	0.036764168702139	0	0.048895262395008	0.387276889600792	0.00763138699337972	0	0.124104259759616	0	0
TCGA.B2.5641.01A	TCGA.B2.5641.01A	2.66812791365805e-05	0	0.394329169781393	0.051040008826616	0	0.00334024893086837	0.0414040177037239	0	0.0767954255381527	0.105958306047192	0.00103857616691169	0.0699511956754277	0.211407833938117	0	0	0.0394905909165442	0	0.00521794519591651
TCGA.B8.A54D.01A	TCGA.B8.A54D.01A	0	0	0.400634700750956	0.072216438515208	0	0.0206645619339859	0.0294149567444265	0	0.135085161907253	0.048645937434582	0	0.0515896641539293	0.230455825178156	0.00204135315863941	0	0.00219284771459167	0	0.00705855250827265
TCGA.HE.A5NK.01A	TCGA.HE.A5NK.01A	0.00275749374563618	0	0.0526635796606529	0.140823468255265	0	0	0.0193246340709118	0.000982797248506609	0.0630276408007781	0.110352752835989	0.0418510716481275	0.0208694869835281	0.452601948314573	0	0	0.0925200957952384	0	0.00222503064079386
TCGA.A3.3316.01A	TCGA.A3.3316.01A	0.0366557485307196	0.00194269725065012	0.0196629455224448	0.102362116578559	0	0.0141670051085212	0	0	0.0257596784977588	0.162370539113646	0.0821037587832672	0.0476739644367008	0.423501864144835	0	0	0	0.0531128632886875	0.0178910823812129
TCGA.CZ.5470.01A	TCGA.CZ.5470.01A	0.0125512955282585	0.0356454748533291	0.249800977632446	0.0924681714180848	0	0.0071254039475328	0.0401630344360305	0	0.080075879570074	0.122569389150688	0	0.0790828141651778	0.18671089026926	0.0110417952860662	0	0.0795076158459555	0	0
TCGA.B8.A54I.01A	TCGA.B8.A54I.01A	0.00846989052679695	0.282024559339402	0.0893499307627551	0.127915135408061	0.0400357156214187	0	0.0143677946453895	0	0.085132322690048	0.00845551269324751	0	0.0017697783475113	0.214698266326503	0.00967337877111486	0.012560121164684	0.0955456936724733	0	0.0100019000305944
TCGA.BP.4960.01A	TCGA.BP.4960.01A	0.0257812694317757	0.0184387112132867	0.0495812457818797	0.185131447534506	0	0.00307439303952709	0.006254576549876	0	0.0473660533459485	0.0947038407759436	0.201748664638701	0.0792956251310722	0.236325266722292	0	0	0	0.0355505319348615	0.00592336170865123
TCGA.CW.6097.01A	TCGA.CW.6097.01A	0.0523574356367366	0.0252623869900507	0.125265300764672	0.399078245894637	0	0	0	0	0.039386677953699	0.0252178747833607	0.0278126351497789	0.121612687486686	0.144558373404554	0.0137880813333193	0	0.0185194778897646	0	0.00714082271274008
TCGA.B0.4945.01A	TCGA.B0.4945.01A	0.0346862521174576	0.0302379980102011	0.161949090157583	0.155798567768757	0	0.0105566051393354	0	0.0198492979283228	0.0398323749717517	0.0768356730215119	0	0.163499161736907	0.251181749955067	0	0	0.0555732291931047	0	0
TCGA.MM.A563.01A	TCGA.MM.A563.01A	0.00633703305460476	0.00844958555113986	0.0934620435992435	0.290636366081555	0	0	0.00527152796914326	0	0.0904173460917978	0.0733886435448319	0.042920022057436	0.120423823272167	0.191491756100421	0.0120121884642914	0	0.065189664213368	0	0
TCGA.CJ.6028.01A	TCGA.CJ.6028.01A	0.0212050569270679	0.0944074195739782	0.277701363425406	0.089435227764347	0.0206613809944345	0.00418285467135903	0	0	0.0242982691830424	0.0260779887627679	0.0792164590109445	0.0629004185652495	0.200472020804543	0	0	0.0197023557597189	0	0.00171035797550774
TCGA.B0.4823.01A	TCGA.B0.4823.01A	0.00237756199766637	0.0202588485854724	0.313248824175732	0.101608271036822	0	0	0.0105102983101196	0	0.0646336752141465	0.0389063600005346	0.00921050722005987	0.0762318085879314	0.295328584139444	0.00942839567224035	0	0.0581504901472179	0	0.000106374912613188
TCGA.B0.5402.01A	TCGA.B0.5402.01A	0.0649999515142263	0.0134455710586534	0.0693431315851564	0.293686174488314	0	0	0	0.0240431583706068	0.0733405390028866	0.0516079070985224	0	0.176464785119605	0.167102252325586	0	0	0.0229398364683242	0	0.00512492694338335
TCGA.CZ.4866.01A	TCGA.CZ.4866.01A	0.0294990206510765	0.010666691712145	0.0627809387860643	0.13317074747187	0	0	0	0.00584678655183142	0.0219370809884384	0.134995074621173	0.139306771057043	0.0452948686256423	0.381307771250861	0	0	0.0337025956759652	0	0.00149165260788981
TCGA.CZ.5462.01A	TCGA.CZ.5462.01A	0.0416432085238744	0.0226406815592117	0.00677207946934515	0.210503008318907	0	0.000163962141969025	0	0	0.0796267796548759	0.148378153044761	0.016037394939826	0.136576052323776	0.174933491759872	0	0	0	0.0461552993153225	0.0512281366841549
TCGA.B0.4824.01A	TCGA.B0.4824.01A	0.0286701551991313	0.00348610734981488	0.3073256290813	0.145234463315496	0	0.0172258170780704	0.0137426771329613	0	0.0819914556287436	0.102241235844342	0	0.107836852336778	0.178964976758085	0	0	0.0132806302752765	0	0
TCGA.BP.4335.01A	TCGA.BP.4335.01A	0.0786758584753795	0.109617361311677	0.274544410826693	0.0831043119469135	0	0.0394995329354311	0.000505680634242887	0	0.0935193078572674	0.0430162167992312	0	0.177503782528946	0.0674309330538668	0.0177525756999479	0	0.0148300279304043	0	0
TCGA.B0.5102.01A	TCGA.B0.5102.01A	0.0439363647344829	0.00819080635780451	0.215846700382488	0.250959282703794	0	0	0	0	0.0582105983548569	0.0153377784303118	0.0235041020473069	0.100002965658132	0.250430035396349	0.000536544648327585	0	0.033044821286147	0	0
TCGA.B0.4819.01A	TCGA.B0.4819.01A	0.0107352538641911	0.0326968833153686	0.440021363028827	0.0783015734416236	0	0	0	0	0.18139368057209	0.0274375673210875	0.00600384671187645	0.0871455957473443	0.0654867949732365	0.0186266213849383	0	0.0496317553972834	0	0.00251906424213269
TCGA.B0.4844.01A	TCGA.B0.4844.01A	0.0837397817457496	0.0324904716910495	0.267593207195834	0.112671936397814	0	0	0.050827924480344	0	0.0422614514197854	0.0695737014294645	0.0307218485626327	0.130761026329751	0.132427939838121	0	0	0.0469307109094549	0	0
TCGA.CZ.5459.01A	TCGA.CZ.5459.01A	0.030640991432249	0.00620531934930851	0.278698446177289	0.156442476536023	0	0	0	0	0.0641670039096707	0.038437429520337	0.0259166689763373	0.141784103154403	0.16794503670391	0	0.00388562268409885	0.0813948019804528	0	0.00448209957592025
TCGA.MM.A564.01A	TCGA.MM.A564.01A	0	0.00922166884393697	0.0489877760800921	0.171405670495344	0	0	0.0110536433095353	0.223623231828106	0.101069797180804	0.201659802117549	0.0198413448106561	0.0442874897027007	0.101093877101214	0	0	0.0677556985300612	0	0
TCGA.BP.5000.01A	TCGA.BP.5000.01A	0.0222121536258841	0.00606017278935787	0.268129625234727	0.180458781049629	0	0	0.0510086227432353	0	0.0815727649216282	0.0915955206693258	0	0.100359901593489	0.138057897116483	0	0.0119878773425381	0.0485566829137027	0	0
TCGA.G6.A8L7.01A	TCGA.G6.A8L7.01A	0	0.0340764628722877	0.236730224383948	0.057063089412035	0.00334844154412873	0	0.174363995822703	0.0727694215866215	0.219682176910879	0.0243071515998547	0.00292616023138105	0.0704721856506806	0.0665711353970557	0	0	0.0376895545884247	0	0
TCGA.A3.3374.01A	TCGA.A3.3374.01A	9.54953692986288e-05	0	0.00624743622890305	0.0155219996895926	0	0	0.0009460697292743	0	0.0084788074994066	0	0.758595779882645	0.00414443806472499	0.166293236892493	0	0	0.0349119890609419	0	0
TCGA.G6.A8L6.01A	TCGA.G6.A8L6.01A	0	0.0157594990854341	0.114299892789395	0.239528453171498	0	0	0.0636848684483189	0.0595015208349446	0.0420745560914513	0.249565955383049	0.0228676879730695	0.0669572858118306	0.0712449880613794	0	0.00405302276336027	0.0462484141265473	0	0
TCGA.B0.4842.01A	TCGA.B0.4842.01A	0.00659157946893325	0.0255601545025575	0.184359563305563	0.105141746551486	0	0	0.0908774501044724	0.0094745146520737	0.0496856174018635	0.0428547217762347	0.132915938930027	0.100496378750126	0.150302859321624	0.00300294057031002	0	0.0514422891395987	0	0.0472942455251298
TCGA.BP.4173.01A	TCGA.BP.4173.01A	0.013120690045021	0.0171715632871269	0.383828780327558	0.153804070399458	0	0.0154100575696418	0.0134631473707314	0	0.0624227164847971	0.0829244089552208	0	0.105864767801527	0.101842937724774	0.00420565202821525	0	0.0357971016128563	0	0.00960671262399712
TCGA.BP.5170.01A	TCGA.BP.5170.01A	0.0641296040647686	0.0238448078159225	0.0923249366527243	0.193806602436273	0	0	0.00881280467293428	0.00798161815988973	0.0310327838965884	0.0998665461917223	0.0217396299788962	0.030319738399959	0.365357992582301	0	0.00462824829373704	0.0131041923900257	0.0314265007513392	0
TCGA.A3.A6NL.01A	TCGA.A3.A6NL.01A	0	0.00593359443679071	0.111785959563175	0.195872645604793	0	0	0.0216651496278003	0.136913960873401	0.0151463429495552	0.163937279139613	8.91637095170155e-05	0.0813510904799007	0.192826514192021	0	0	0.0744782994234338	0	0
TCGA.B0.5706.01A	TCGA.B0.5706.01A	0.0410895880725699	0.31374671965715	0.288387919680967	0.0798013260458318	0.0336382515291169	0.0165977174048051	0.0160379300628452	0	0.0349714849062567	0.00959037392545856	0.0281052360477552	0.0543149462881086	0.0609929123107867	0	0	0.016683633563451	0	0.00604196050489776
TCGA.BP.4165.01A	TCGA.BP.4165.01A	0.0219645129263484	0.0156322129422346	0.273963281342035	0.0528586867932311	0	0.0168004786111198	0	0.119750958700508	0.166508031399551	0.0414206908506618	0.0364520770879123	0.081833767911001	0.0331957504225027	0.0107238642588063	0	0.128895686754088	0	0
TCGA.CZ.5466.01A	TCGA.CZ.5466.01A	0.012814173373045	0	0.154539041106981	0.1517793616248	0	0	0.0355351965091775	0	0.0814798889471064	0.0161088529273953	0.107106055861612	0.095357968487442	0.263472631945245	0.0203100682902111	0	0.0610592368991498	0	0
TCGA.B0.5081.01A	TCGA.B0.5081.01A	0.0548382169954383	0.0845104987353478	0.200240028594604	0.24041928729422	0	0	0.00922328350775252	0	0.102871757072668	0.0205636990678001	0.0248905378722317	0.116008688011135	0.104034124875885	0.00588037044929673	0	0.0329639416820106	0	0.00355556584161099
TCGA.BP.4787.01A	TCGA.BP.4787.01A	0.0028124151804768	0	0.0197457969919495	0.155687107346355	0	0	0.00465175171475934	0	0.0545092052013159	0.117966837024753	0	0.0948695685661361	0.40263239282578	0.000843745482442256	0	0.0589326005656682	0	0.0576118080967212
TCGA.BP.4998.01A	TCGA.BP.4998.01A	0	0.0157376959504678	0.171564907001738	0.198747315212534	0	0	0	0	0.0557671182406621	0.125036908762691	0	0.0749797240703564	0.239828345236301	0.0280530434356547	0	0.0859555192411223	0	0.00432942284847191
TCGA.CJ.4637.01A	TCGA.CJ.4637.01A	0.00984991691715851	0.0483423949567023	0.353804864245276	0.122828850773374	0	0.0371467760763985	0.00901989886641543	0	0.0813838431856177	0.00811187081119227	0	0.151529432626003	0.111548673843351	0.00870496223688687	0	0	0	0.000492563314609158
TCGA.A3.3346.01A	TCGA.A3.3346.01A	0.0181167722503159	0.000153201256220826	0.0880352730671675	0.213180261175211	0	0.00484745215247738	0.0391887036277048	0.0861666178692667	0	0.0343425265499281	0.140580300533671	0.0957489281873458	0.237156505659002	0	0	0.000528100459988206	0	0.0419553572117016
TCGA.B8.5553.01A	TCGA.B8.5553.01A	0.0592180863055359	0.0260478226128705	0.17971406522333	0.184970866502947	0	0	0.00817397622178613	0	0.0985262299653938	0.0452612060800336	0	0.131175150572274	0.136262978697291	0.00406352648063521	0	0.0391720672888036	0	0.0311519414583541
TCGA.BP.5176.01A	TCGA.BP.5176.01A	0.0178635882830162	0.00967060380909894	0.137966853790991	0.232238625457053	0	0	0.0492178457101598	0.0874731504051161	0.0371365769148708	0.0492808923997205	0.00786633182196414	0.102892179397773	0.16659582343993	0	0.00297847072518962	0.0988190578451175	0	0
TCGA.A3.3317.01A	TCGA.A3.3317.01A	0.00838529015588485	0.00176590947437067	0.171846699360078	0.178545408728161	0	0.00114823652558278	0	0	0.0683979644127231	0.100390792502582	0.0456994253780478	0.0921532598091666	0.28198387946949	0.0142674504270181	0	0.035415683756895	0	0
TCGA.B0.5701.01A	TCGA.B0.5701.01A	0	0.0372484000750702	0.174855060278849	0.112438086885687	0.0168689744865272	0	0.0320310334133753	0.00310681762747389	0.0496795590960575	0.0624075630035057	0.114866864363136	0.102498552512351	0.237931582127129	0.00602367193227484	0	0.0409201854452817	0	0.00912364875328247
TCGA.CJ.5684.01A	TCGA.CJ.5684.01A	0	0.0122063608632728	0.446460874153565	0.0257781298985236	0	0	0.0292459536992027	0.0164297618096206	0.079761644156945	0.0422473200990333	0.00605079172914753	0.0712987245126989	0.18744650431997	0.00765170519140051	0	0.07542222956662	0	0
TCGA.QQ.A8VG.01A	TCGA.QQ.A8VG.01A	0.00745258717278928	0	0.0166727190322401	0.0852052442789088	0.00867327180468252	0.0127344814273279	0.0243725183955921	0	0.0181040312954955	0.168274891006129	0.201910529408571	0.00191000516254526	0.37538464399035	0.00100029681067291	0.0168605463325644	0.0414641653897547	0	0
TCGA.DX.AB2Q.01A	TCGA.DX.AB2Q.01A	0.000913130362721529	0.00858714865030161	0.0647835069678883	0.176916238483432	0.0480652820865145	0	0.00248090016004296	0.0264329039522163	0.000500183221011863	0	0.260030080803481	0.139043406131952	0.266103715414856	0	0	0	0	0.00614350376558315
TCGA.DX.A6YR.01A	TCGA.DX.A6YR.01A	0	0	0.0559938176075601	0.152579112828859	0	0	0.00669296743373897	0	0.0355525611644061	0.0838344953258407	0	0.0666776700681806	0.473160177408364	0.00267841464490163	0	0.106240233507669	0	0
TCGA.ZG.A9LS.01A	TCGA.ZG.A9LS.01A	0.129567928420974	0.0137265228562375	0.0921046654241242	0.302638292178162	0	0	0.0924062405226518	0	0.0553279400011778	0.0172400309278922	0.00708061169312627	0.0572199768225845	0.0972453480699407	0.0505883603740708	0.0197177668966593	0.0651363158123988	0	0
TCGA.X6.A7WC.01A	TCGA.X6.A7WC.01A	0.000732094773649714	0.00164640801882686	0.148631274965965	0	0.184894781682161	0.00600774035387532	0	0	0.106403559388948	0	0.144078385562401	0.0679210757363637	0.242467733364836	0.00510611873613182	0	0	0.0921108274168402	0
TCGA.UE.A6QU.01A	TCGA.UE.A6QU.01A	0.0178332492580677	0.00233121659421957	0.358920398030302	0	0	0.0254744965708793	0.0765752112223522	0.00844648825350828	0.0381953162084272	0.0122282293819077	0.102372196857595	0.148459058521178	0.196868379641328	0.00114035220437152	0	0.011155407255863	0	0
TCGA.HS.A5N7.01A	TCGA.HS.A5N7.01A	0.00522239822327719	0	0.0132032137877721	0.216253558118007	0.00573083294290694	0.00270911931391597	0.00431744845911897	0	0.0447816721487324	0.0549952844182838	0	0.0257805017459048	0.476898179615201	0.0205461082909173	0.00278713976768851	0.126774543168274	0	0
TCGA.3B.A9HY.01A	TCGA.3B.A9HY.01A	0.05599692232668	0	0.0105450780270854	0.0932387207454449	0.0217752850686232	0	0	0	0.0300270884417351	0	0.155796256326244	0.132607317361126	0.276063997388025	0	0	0.167148319185832	0	0
TCGA.MB.A5YA.01A	TCGA.MB.A5YA.01A	0.00388545129123839	0.00412622761503933	0.00658729630104857	0.144651879861687	0	0	0.0019542613136138	0	0.0495722328712253	0.130247826050773	0	0.0517167473846605	0.304880411358695	0	0.0268580975795943	0.253581339038716	0	0
TCGA.DX.A8BR.01A	TCGA.DX.A8BR.01A	0.0144894548860864	0	0.029881122154409	0.0502661989318526	0	0	0.00103204309942536	0	0.0120975955368069	0.0724632427653359	0	0.0449792895808254	0.696690261120168	0	0	0.0781007919250904	0	0
TCGA.DX.A1KX.01A	TCGA.DX.A1KX.01A	0.0555637643675305	0.024476207714248	0.0546468889205114	0.105741460516022	0.000218750149852172	0	0.0108165331217438	0.0122490867483616	0.0114882604537011	0.0465849156632919	0.0878153395013134	0.108279308730914	0.432512107845297	0	0	0.0494168368372651	0	0.000190539429947932
TCGA.DX.A8BZ.01A	TCGA.DX.A8BZ.01A	0	0	0.00212838392094917	0	0	0	0.00447299029862705	0.0149868460743755	0	0	0.292905188619718	0	0.615871253888292	0	0	0.0510312343832836	0	0
TCGA.UE.A6QT.01A	TCGA.UE.A6QT.01A	0.0357431697003917	0.0017352115981008	0.286757442385401	0.0319568308527811	0.0365463888033177	0.0245442761455599	0.086390019701605	0.0366217160624562	0.0105902732272783	0.0342667178818181	0.10840790568457	0.0899794265136692	0.158868797273753	0	0	0.0575918241692984	0	0
TCGA.3B.A9HU.01A	TCGA.3B.A9HU.01A	0.0429544196263963	0.0303603465643869	0.142232150030316	0.198502535153944	0	0.0080136661915431	0.03989490571883	0	0.0389621874967082	0.0549130081106115	0.017453210781123	0.140142051366149	0.178283704927599	0	0	0.0899632128529868	0	0
TCGA.DX.A8BJ.01A	TCGA.DX.A8BJ.01A	0.000846445398376632	0	0.0336878211228322	0.16283730003987	0.0351498012699505	0	0	0.00335368477056173	0.00310883700382323	0.00167935466525674	0.384058694893186	0.0292128832629552	0.324996665784992	0	0	0.0210685117881955	0	0
TCGA.3B.A9HL.01A	TCGA.3B.A9HL.01A	0.0138205779382209	0	0.0126659458319952	0.170980627076027	0	0	0	0.00725179004237236	0.0543964577836882	0.0486353604676382	0	0.0245490818359917	0.60189630493205	0	0.0188669955309991	0.027437139345588	0	0.000214751786458486
TCGA.PC.A5DO.01A	TCGA.PC.A5DO.01A	0.0242937817096128	0.0044247535643326	0.146809218926628	0.106919151061849	0	0	0.100122629480479	0.0523764870492695	0.0136906432525775	0.0400347797611656	0.105468179564949	0.0205701295227795	0.309602918078488	0.0438807067114537	0	0.0318066213164144	0	0
TCGA.DX.A3M1.01A	TCGA.DX.A3M1.01A	0.01907277002402	0.00336974099943625	0.00331202537525209	0.0347983112329413	0.0083851691893302	0.000512725581350114	0.0346083688273911	0	0.0224423538304325	0	0.382160823896779	0.0693823059025914	0.390798786286027	0	0.00814179210805611	0.0143748226451552	0	0
TCGA.X9.A971.01A	TCGA.X9.A971.01A	0.0111321634255853	0.00159653257511387	0	0.105181641157477	0	0	0	0.029291154628306	0	0	0.450926368124579	0.0429017926958927	0.169867212514344	0	0	0.125357904970098	0	0
TCGA.X6.A7W8.01A	TCGA.X6.A7W8.01A	0	0.00910549225550425	0.0114792916479996	0.0844090617853631	0.0140200364569044	0.00405606016827312	0.0221080709257193	0.00929580009999562	0.00608600645158192	0.00238096427227699	0.157172025586549	0.0504403996312715	0.566453515261113	0	0	0.0503411936781277	0	0.0126520817793202
TCGA.JV.A5VF.01A	TCGA.JV.A5VF.01A	0	0.00149764755357588	0	0	0.0123411607768579	0.0156281088874086	0	0	0.000855344774051506	0	0.788498812321108	0.000880852352801929	0.152499642554551	0	0	0.0110372250198759	0	0
TCGA.HC.8265.01B	TCGA.HC.8265.01B	0	0.0854946026285112	0.0463750337008051	0.434363515454805	0.0256329906514895	0	0	0	0.0432853689024563	0.0321015700612969	0.00477877939986567	0.104983064412928	0.0996756694838474	0.0118018159097191	0	0.0985686195562833	0	0
TCGA.DX.A6BE.01A	TCGA.DX.A6BE.01A	0.035348765379705	0.00387649137999723	0.134712947885819	0.191100602668005	0.0129967850689513	0	0.0296399707541195	0.0296454500770961	0	0.062333116535573	0	0.15661292217774	0.289169517369377	0.0132892265661615	0	0.0412742041374552	0	0
TCGA.QQ.A5VB.01A	TCGA.QQ.A5VB.01A	0	0.00206206791972977	0.154835144350892	0.104479098465086	0	0.0255860287844959	0.0460939587177162	0	0.0942270812253494	0.0588283994300282	0	0.0969930840473672	0.379992061961976	0	0	0	0.0369030750973589	0
TCGA.KD.A5QU.01A	TCGA.KD.A5QU.01A	0.0135789663535235	0	0.106874741400257	0.0698550436162112	0	0.0240282356286571	0.0134685374458772	0	0.0472594014181904	0.0226665255719673	0.222938301794348	0.0695512101508929	0.217851921574588	0.00542682466409761	0	0.18650029038139	0	0
TCGA.MJ.A68J.01A	TCGA.MJ.A68J.01A	0.0160425149709779	0	0.0203059331079338	0.123847921931524	0	0	0.0286565853840534	0	0.0418391273872834	0.00667347740191757	0	0.0331668524356242	0.227689261885957	0.170026082889883	0.00498387600724812	0.326768366597598	0	0
TCGA.DX.AB2V.01A	TCGA.DX.AB2V.01A	0.019711559571524	0	0.103458463988555	0.00793062565006906	0	0	0.00735554859358708	0.0838038883269467	0.050864114293298	0.0731831811458826	0	0.0288879436484062	0.442482899707153	0.0644732214626536	0.0375679489160433	0.0802806046958813	0	0
TCGA.3B.A9HI.01A	TCGA.3B.A9HI.01A	0.0252315386079628	0	0.10041810595207	0.0288693171252223	0.0555380233001222	0.0169014711526781	0.0254177937750488	0.025271584106304	0.0175275981046633	0.00354472433802717	0.252047271992856	0.101071962017217	0.259346295436912	0	0	0.0846066795785864	0	0.00420763451233084
TCGA.DX.A8BS.01A	TCGA.DX.A8BS.01A	0.00981455101703483	0	0.013100256197503	0.151777343043477	0.00413529453429537	0	0.0168344502042984	0	0.00617517453891724	0.0131455751741774	0.296314547650526	0.0333606638514743	0.449587215356185	0	0	0.00129276903691836	0	0.00446215939519355
TCGA.DX.A2J1.01A	TCGA.DX.A2J1.01A	0.00123361771482023	0	0.0513772486821533	0.119168490183415	0.0258176304513044	0	0.0314852210537456	0	0.0236608642297241	0.145757228749157	0	0.030655820360108	0.439408327251304	0	0	0.131435551324269	0	0
TCGA.X6.A8C3.01A	TCGA.X6.A8C3.01A	0	0	0.0984642768313067	0.135765634958745	0	0.0114363104447253	0	0	0.038509010103064	0.164397773356985	0	0.075580087990632	0.457599412519688	0	0	0.0182474937948528	0	0
TCGA.HB.A3L4.01A	TCGA.HB.A3L4.01A	0.0173407886445342	0	0	0.0385438208913019	0.0111566947630397	0	0.0361790017346197	0.0123934210971484	0.0123651854021656	0	0.426630230595466	0.0160325903675274	0.364650888019879	0	0	0.0647073784843176	0	0
TCGA.MB.A5Y8.01A	TCGA.MB.A5Y8.01A	0	0.00332416782999726	0.0187741951429235	0.0497825498647249	0.0134338342807596	0	0	0.00119444984656522	0.0172026674327463	0	0.498456160203807	0.011553058487708	0.287674892301076	0.024428024496172	0	0.0716312550141999	0	0
TCGA.IE.A4EJ.01A	TCGA.IE.A4EJ.01A	0.0298404666409433	0.0208766744457621	0.0814946829487427	0.145124986746031	0	0	0.0577968246159147	0.0183821677969477	0.0349121319696167	0.0598686097825459	0	0.156374674872604	0.33735747973675	0	0.00120624828511762	0.0567650521590241	0	0
TCGA.X6.A8C6.01A	TCGA.X6.A8C6.01A	0.00593950567336841	0	0.0560142779743556	0.0911155914164746	0	0	0.00425303849300669	0	0.0351224118398838	0.0615128426508787	0	0.0790508429127118	0.552523707718249	0	0	0.114467781321072	0	0
TCGA.K1.A6RV.01A	TCGA.K1.A6RV.01A	0	0.00936872002731291	0	0.0476181242983395	0.0114423901084908	0	0.000851465007838459	0.00749836942370191	0	0	0.596812259935218	0	0.285076353802739	0	0	0.00786181455416692	0	0.000632866271247076
TCGA.DX.A7EF.01A	TCGA.DX.A7EF.01A	0	0	0.00996543157393484	0.136358083699003	0.00240450381034297	0.0114698650118177	0.0168405948421323	0.00120615457821276	0.0277295751831586	0.00657801493829703	0.350277611146826	0.0658642071702584	0.310491376751734	0	0	0.0512347467664823	0	0
TCGA.DX.A1L4.01A	TCGA.DX.A1L4.01A	0	0	0.0107441546835998	0.138519740804288	0	0	0.000989846767557746	0	0.0105439464480921	0.137617769045154	0.187727972441372	0.0121626206690257	0.330615014341812	0.00932716941240232	0.00533266406293605	0	0.063904699323401	0.0925144020003584
TCGA.X6.A8C2.01A	TCGA.X6.A8C2.01A	0	0	0.000137810841160665	0.00530759877582192	0.0297515249441425	0.00828534351067351	0.00453249801885581	0	0.00691223828391554	0	0.570233307480348	0.017444326932392	0.306169106605586	0	0	0.0468413584198341	0	0
TCGA.DX.A3M2.01A	TCGA.DX.A3M2.01A	0.00181917448590128	0	0.10806823235408	0.0289740513229425	0.012987713512873	0	0.0117043678875449	0	0.016004119466835	0.0867488856875473	0	0.0528247589816278	0.600963959884992	0	0	0.0799047364156561	0	0
TCGA.SI.A71O.01A	TCGA.SI.A71O.01A	0	0.000871212467834299	0.0558680802341831	0.099807225895256	0	0.0132947297476229	0.020968495481218	0	0.0213602931400794	0	0.379776733353456	0.0511846302512508	0.260455457281344	0	0	0.0930129501844898	0	0
TCGA.MB.A8JL.01A	TCGA.MB.A8JL.01A	0.0416815277307178	0.0517138300921201	0.0797217591424789	0.0834880055351284	0.00358670346244977	0.00678609711435635	0.0143393855021082	0.0184524040542111	0	0.0413633968585595	0.211785312524638	0.0352355237318349	0.357264264756637	0	0	0.0545817894947597	0	0
TCGA.QC.AA9N.01A	TCGA.QC.AA9N.01A	0.00115101519248957	0	0	0.161949390731896	0.00689335061114905	0.0015529661192727	0.0145981561969837	0.0897824229678479	0	0.0267465834763134	0.438168554918413	0.00318176058264019	0.189043218947484	0	0	0	0.0602944788046246	0.0038649498284241
TCGA.HB.A5W3.01A	TCGA.HB.A5W3.01A	0.0309632074758979	0.00134301715854042	0.0210300781070595	0.210499620362634	0	0	0	0	0.0497057708207351	0.0385792168777785	0	0.0660041909683565	0.307788021578404	0.00967424538663482	0.00161748628812592	0.262795144975833	0	0
TCGA.DX.AB2E.01A	TCGA.DX.AB2E.01A	0.00312958274836309	0	0.181014464533563	0.0227672743441757	0.0471400339807178	0.0197154421276489	0.00441947120213581	0.0405945883747295	0	0	0.221850352173647	0.0524017938739748	0.324323560887963	0	0	0	0.0817585367613959	0.000884898991685286
TCGA.DX.A7EU.01A	TCGA.DX.A7EU.01A	0.0136550679793361	0	0.0643213419567534	0.0814736227921272	0	0	0.00469002001439275	0	0.022264148633862	0.0766795405434736	0	0.108940219826131	0.555314605015077	0	0	0.0726614332388471	0	0
TCGA.DX.A3LU.01A	TCGA.DX.A3LU.01A	0.0159987143799243	0.0711590095843957	0.120393549339135	0	0	0.0194712986976211	0.0834926684780167	0	0.0690736114674634	0.0299033743577848	0.0483552222710703	0.134747467667964	0.356861381420858	0	0	0.0341798690922557	0	0
TCGA.DX.A1KU.01A	TCGA.DX.A1KU.01A	0.0706531441815146	0.000378394847460768	0.0862613271863101	0.164859689550925	0.0155508594555229	0	0	0.048299452881657	0	0.0775282527935815	0	0.14744689917476	0.369646265845543	0	0	0.0192454879423841	0	0.000130226140341412
